Timing is on.
=== V1-Q1: Customer-level attribution report for a specific campaign ===
    customer_name     |           contact_info           | booking_date | booking_id |     campaign_name      
 Theresa Valencia     | jimmy83@example.com              | 2025-08-16   |      30837 | Romantic Paris Getaway
 Todd Ferguson        | barnessamantha@example.net       | 2025-08-16   |     181497 | Romantic Paris Getaway
 Toni Rodriguez       | erinjones@example.org            | 2025-08-16   |     289063 | Romantic Paris Getaway
 Daniel Washington    | bhodges@example.org              | 2025-08-15   |      72744 | Romantic Paris Getaway
 Kelsey Castillo      | markgonzalez@example.org         | 2025-08-15   |     188871 | Romantic Paris Getaway
 Kirsten Snyder       | trandalton@example.com           | 2025-08-15   |     112956 | Romantic Paris Getaway
 Lori Walker          | brian70@example.net              | 2025-08-15   |       2183 | Romantic Paris Getaway
 Megan Hendrix        | douglas27@example.org            | 2025-08-15   |      57502 | Romantic Paris Getaway
 Michael Mendez       | qlewis@example.com               | 2025-08-15   |     158826 | Romantic Paris Getaway
 Michelle Frazier     | huynhmargaret@example.org        | 2025-08-15   |     159309 | Romantic Paris Getaway
 Ralph Morales        | robertsmith@example.net          | 2025-08-15   |     191335 | Romantic Paris Getaway
 Robert Henry         | janicewalker@example.com         | 2025-08-15   |     255395 | Romantic Paris Getaway
 Shane Coleman        | molly79@example.org              | 2025-08-15   |     210236 | Romantic Paris Getaway
 Stephen Diaz         | melody97@example.org             | 2025-08-15   |     232483 | Romantic Paris Getaway
 Taylor Thomas        | catherine10@example.org          | 2025-08-15   |     359188 | Romantic Paris Getaway
 Anthony Rivers       | jacobnelson@example.com          | 2025-08-14   |      31576 | Romantic Paris Getaway
 Arthur Meyer         | silvajoseph@example.net          | 2025-08-14   |     170392 | Romantic Paris Getaway
 Betty Cole           | hawkinslori@example.net          | 2025-08-14   |      33599 | Romantic Paris Getaway
 Erica Cooper         | lorigriffin@example.com          | 2025-08-14   |     146506 | Romantic Paris Getaway
 Jeanne James         | elizabeth52@example.org          | 2025-08-14   |      61734 | Romantic Paris Getaway
 Jeffrey Zamora       | jeremy48@example.org             | 2025-08-14   |      97602 | Romantic Paris Getaway
 Mia Smith            | ywebster@example.net             | 2025-08-14   |     316498 | Romantic Paris Getaway
 Michael Hayes        | joshua41@example.com             | 2025-08-14   |      15833 | Romantic Paris Getaway
 Sarah Avila          | wrightkathleen@example.org       | 2025-08-14   |     130897 | Romantic Paris Getaway
 Amy Davis            | brett06@example.net              | 2025-08-13   |     152591 | Romantic Paris Getaway
 Anita French         | lperez@example.com               | 2025-08-13   |     284579 | Romantic Paris Getaway
 Brittany Waller      | traneric@example.com             | 2025-08-13   |     327319 | Romantic Paris Getaway
 Christopher Beasley  | keith24@example.com              | 2025-08-13   |     356458 | Romantic Paris Getaway
 Cody Ross            | susan31@example.net              | 2025-08-13   |     275200 | Romantic Paris Getaway
 Daniel Clark         | qallison@example.net             | 2025-08-13   |       1642 | Romantic Paris Getaway
 Elizabeth Dougherty  | bonnie59@example.net             | 2025-08-13   |      78235 | Romantic Paris Getaway
 Kimberly Costa       | luis62@example.net               | 2025-08-13   |     227875 | Romantic Paris Getaway
 Michelle Michael     | nathan43@example.net             | 2025-08-13   |     281517 | Romantic Paris Getaway
 Molly Perez          | travis19@example.com             | 2025-08-13   |     359064 | Romantic Paris Getaway
 Morgan Ramirez       | znixon@example.net               | 2025-08-13   |     159052 | Romantic Paris Getaway
 Samuel Cooper        | danielle33@example.com           | 2025-08-13   |      45295 | Romantic Paris Getaway
 Tonya Rangel         | kevinclements@example.com        | 2025-08-13   |     338649 | Romantic Paris Getaway
 Adrian Hoffman       | sarahanthony@example.org         | 2025-08-12   |     263178 | Romantic Paris Getaway
 Amy Parker           | jennifer56@example.com           | 2025-08-12   |      79374 | Romantic Paris Getaway
 Angela Jackson       | lingram@example.com              | 2025-08-12   |     320306 | Romantic Paris Getaway
 Cole Edwards         | zachary73@example.com            | 2025-08-12   |     260863 | Romantic Paris Getaway
 David Schneider      | brandi05@example.org             | 2025-08-12   |     170055 | Romantic Paris Getaway
 Jeremy Wilson        | williamclark@example.com         | 2025-08-12   |     114878 | Romantic Paris Getaway
 Michael Brown        | andrew09@example.net             | 2025-08-12   |     154836 | Romantic Paris Getaway
 Steve Roberts        | joseph29@example.org             | 2025-08-12   |     116414 | Romantic Paris Getaway
 Steven Davis         | kgarrett@example.net             | 2025-08-12   |      96329 | Romantic Paris Getaway
 Teresa Mueller       | evandominguez@example.net        | 2025-08-12   |     100690 | Romantic Paris Getaway
 Theresa Jimenez      | craigmartinez@example.com        | 2025-08-12   |      45337 | Romantic Paris Getaway
 Zachary Walker       | cbrown@example.org               | 2025-08-12   |     183873 | Romantic Paris Getaway
 Alicia Harper        | rdiaz@example.net                | 2025-08-11   |      46032 | Romantic Paris Getaway
 Anthony Scott        | ruth65@example.com               | 2025-08-11   |      51344 | Romantic Paris Getaway
 Cynthia Mullins      | michaelmalone@example.net        | 2025-08-11   |       3292 | Romantic Paris Getaway
 Emily Fields         | kennedyderek@example.net         | 2025-08-11   |     298789 | Romantic Paris Getaway
 Francisco Williams   | nicholaswalton@example.net       | 2025-08-11   |     395388 | Romantic Paris Getaway
 Joseph Hendrix       | andersonlaura@example.com        | 2025-08-11   |     107817 | Romantic Paris Getaway
 Kathy Harrison       | stephaniejohnson@example.com     | 2025-08-11   |      65409 | Romantic Paris Getaway
 Monica Garcia        | tconrad@example.org              | 2025-08-11   |      38133 | Romantic Paris Getaway
 Susan Mccarthy       | audrey37@example.org             | 2025-08-11   |      24395 | Romantic Paris Getaway
 Timothy Jackson      | wnelson@example.com              | 2025-08-11   |     344814 | Romantic Paris Getaway
 Allison Knight       | ismith@example.com               | 2025-08-10   |     273229 | Romantic Paris Getaway
 Amanda Glenn         | markscharles@example.org         | 2025-08-10   |     229827 | Romantic Paris Getaway
 Briana White         | kpowers@example.com              | 2025-08-10   |     124914 | Romantic Paris Getaway
 Carolyn Fox          | rachel01@example.com             | 2025-08-10   |     252618 | Romantic Paris Getaway
 Chris Bryant         | owenslarry@example.com           | 2025-08-10   |     285001 | Romantic Paris Getaway
 Daniel Garcia        | zmays@example.net                | 2025-08-10   |     293014 | Romantic Paris Getaway
 Danielle Carter      | cynthia50@example.com            | 2025-08-10   |     280590 | Romantic Paris Getaway
 Destiny Bolton       | garciawilliam@example.org        | 2025-08-10   |     227034 | Romantic Paris Getaway
 Helen Hardy          | richard13@example.net            | 2025-08-10   |     374943 | Romantic Paris Getaway
 Jeffrey Banks        | warrenwesley@example.com         | 2025-08-10   |     338620 | Romantic Paris Getaway
 Jennifer Branch      | hfowler@example.org              | 2025-08-10   |      33982 | Romantic Paris Getaway
 Jennifer Jones       | raymond73@example.org            | 2025-08-10   |     174848 | Romantic Paris Getaway
 Kristina Freeman     | athornton@example.com            | 2025-08-10   |      16000 | Romantic Paris Getaway
 Michael Hester       | wellsholly@example.com           | 2025-08-10   |     347044 | Romantic Paris Getaway
 Michael Yates        | darrencarlson@example.com        | 2025-08-10   |     247011 | Romantic Paris Getaway
 Mr. Joel Vaughn      | martinjohnson@example.com        | 2025-08-10   |      63042 | Romantic Paris Getaway
 Timothy Crane        | tranmelanie@example.org          | 2025-08-10   |     181961 | Romantic Paris Getaway
 Alec Dixon           | zjones@example.org               | 2025-08-09   |     266708 | Romantic Paris Getaway
 Billy Owen           | allison20@example.com            | 2025-08-09   |      57493 | Romantic Paris Getaway
 Carla Delgado        | derrick25@example.com            | 2025-08-09   |     220643 | Romantic Paris Getaway
 Cindy Smith          | youngmonica@example.org          | 2025-08-09   |     389978 | Romantic Paris Getaway
 David Martin         | brian48@example.com              | 2025-08-09   |     297086 | Romantic Paris Getaway
 David Nguyen         | amyscott@example.org             | 2025-08-09   |     150127 | Romantic Paris Getaway
 Jason Lutz           | ryan48@example.org               | 2025-08-09   |     242534 | Romantic Paris Getaway
 Jon Miller           | jenniferlambert@example.net      | 2025-08-09   |     199885 | Romantic Paris Getaway
 Michael Hutchinson   | ramirezjason@example.net         | 2025-08-09   |      33374 | Romantic Paris Getaway
 Robert Fields        | kenneth69@example.net            | 2025-08-09   |     350178 | Romantic Paris Getaway
 Teresa Gregory       | wscott@example.net               | 2025-08-09   |     377327 | Romantic Paris Getaway
 Tyler Pena           | michael82@example.com            | 2025-08-09   |     351909 | Romantic Paris Getaway
 Alisha Bradford      | dianekane@example.com            | 2025-08-08   |     382151 | Romantic Paris Getaway
 Alison Robertson     | toddnelson@example.org           | 2025-08-08   |     376427 | Romantic Paris Getaway
 Alyssa Hernandez     | gwillis@example.org              | 2025-08-08   |     345170 | Romantic Paris Getaway
 Amanda Edwards       | millermichelle@example.com       | 2025-08-08   |       8619 | Romantic Paris Getaway
 Benjamin Murillo     | matthewshields@example.com       | 2025-08-08   |     298363 | Romantic Paris Getaway
 Charles Ortega       | johnmorgan@example.org           | 2025-08-08   |      30254 | Romantic Paris Getaway
 Holly Padilla        | ruizjay@example.org              | 2025-08-08   |      49542 | Romantic Paris Getaway
 Jason Diaz           | arnoldkimberly@example.com       | 2025-08-08   |     176785 | Romantic Paris Getaway
 Jodi Lowe            | jessicadawson@example.com        | 2025-08-08   |      77899 | Romantic Paris Getaway
 Kristina Lee         | browndavid@example.net           | 2025-08-08   |     162869 | Romantic Paris Getaway
 Maria King           | vfernandez@example.org           | 2025-08-08   |      61194 | Romantic Paris Getaway
 Melinda Roberson     | oreynolds@example.org            | 2025-08-08   |     270384 | Romantic Paris Getaway
 Mr. Timothy White    | megan20@example.net              | 2025-08-08   |     229149 | Romantic Paris Getaway
 Robert Perez         | clarkbrian@example.com           | 2025-08-08   |      68747 | Romantic Paris Getaway
 Amy Mckinney         | lindsaystrong@example.net        | 2025-08-07   |     245028 | Romantic Paris Getaway
 Carmen Contreras     | jerome54@example.net             | 2025-08-07   |     269836 | Romantic Paris Getaway
 Chad Krause          | marshalltyler@example.com        | 2025-08-07   |      53836 | Romantic Paris Getaway
 Christina Bartlett   | shall@example.com                | 2025-08-07   |     272136 | Romantic Paris Getaway
 Christina Frye       | muellerchristina@example.com     | 2025-08-07   |     387115 | Romantic Paris Getaway
 Cole Moss            | joshua30@example.net             | 2025-08-07   |      85719 | Romantic Paris Getaway
 Jennifer Mckinney    | brian31@example.net              | 2025-08-07   |     180363 | Romantic Paris Getaway
 Katie Cook           | rellis@example.org               | 2025-08-07   |     188576 | Romantic Paris Getaway
 Katrina Adams        | wellskent@example.com            | 2025-08-07   |     136357 | Romantic Paris Getaway
 Michael Baker        | swaters@example.net              | 2025-08-07   |     362925 | Romantic Paris Getaway
 Miss Janet Webb      | wolfejoshua@example.com          | 2025-08-07   |     138522 | Romantic Paris Getaway
 Alan Ward            | katherine02@example.com          | 2025-08-06   |     318068 | Romantic Paris Getaway
